id,scopus,doi,title,type,year,authors,source,pages,volume,reader_count,link,given-name,sur_name,author_id,affiliation_id,citedby_count,h_index,doc_total,cit_by_doc,co_authors_total
1f1c4de4-a422-338d-b60b-467b8a9d5fc5,,10.1080/07421222.2014.1001262,Journal of Management Information Exploring Knowledge Filtering Processes in Electronic Networks of Practice,journal,2015,"('Kelly J', 'Fadel')",,,,2,http://www.mendeley.com/research/journal-management-information-exploring-knowledge-filtering-processes-electronic-networks-practice,,,,,,0,0,0,0
57625063-49f2-3a58-ab22-f55799cdd1e1,,10.1300/J111v44n03_13,The OCLC Members Council,journal,2006,"('George M.', 'Needham')",Journal of Library Administration,157-171,44,0,http://www.mendeley.com/research/oclc-members-council,,,,,,0,0,0,0
c2326fde-06d1-3e6d-afcf-e2fdb3d5c94f,2-s2.0-84894954765,10.1111/jcom.12069,Cancer Communication and Partner Burden: An Exploratory Study,journal,2014,"('Maria K.', 'Venetis')",Journal of Communication,82-102,64,34,http://www.mendeley.com/research/cancer-communication-partner-burden-exploratory-study,Maria K.,Venetis,35091531800,60009254,9,7,20,168,30
5456e0a5-de8c-3ae3-86e4-c1e54f9fbeba,2-s2.0-79961159328,10.1111/j.1365-2575.2010.00368.x,Using decision tree modelling to support Peircian abduction in IS research: A systematic approach for generating and evaluating hypotheses for systematic theory development,journal,2011,"('Kweku Muata', 'Osei-Bryson')",Information Systems Journal,407-440,21,34,http://www.mendeley.com/research/using-decision-tree-modelling-support-peircian-abduction-research-systematic-approach-generating-eva,Kweku-Muata,Osei-Bryson,6603472927,60002476,9,19,97,1051,38
e7bf9e49-90bd-3cb0-aeb7-fd0b9c75094f,2-s2.0-80051718484,10.1080/00036846.2010.498357,Dynamic and contemporaneous causality in a supply chain: An application of the US beef industry,journal,2011,"('Monsoo', 'Park')",Applied Economics,4785-4801,43,12,http://www.mendeley.com/research/dynamic-contemporaneous-causality-supply-chain-application-beef-industry,Monsoo,Park,49961942300,100416946,1,1,0,0,2
e2fd77b0-4b1b-3bb6-8826-84e7eb309351,2-s2.0-84892757412,10.3233/JHS-130477,Fuzzy based scheduling technique for multiple service flows in 802.16 WiMAX,journal,2013,"('M.', 'Gopalan')",Journal of High Speed Networks,265-279,19,3,http://www.mendeley.com/research/fuzzy-based-scheduling-technique-multiple-service-flows-80216-wimax,M.,Gopalan,35247890800,60012005,1,1,4,3,8
c5544993-33ed-3fad-b567-5933b7f4b66b,2-s2.0-53349141874,10.1145/1400181.1400208,Understanding the influence of network positions and knowledge processing styles,journal,2008,"('Seokwoo', 'Song')",Communications of the ACM,123,51,22,http://www.mendeley.com/research/understanding-influence-network-positions-knowledge-processing-styles,Seokwoo,Song,24779023700,60022502,1,5,10,184,8
dbf5a737-22b9-3211-a44c-91c55641b9ba,2-s2.0-33750693399,10.1007/s10869-006-9023-8,Different media for organizational communication: Perceptions of quality and satisfaction,journal,2006,"('Zinta S.', 'Byrne')",Journal of Business and Psychology,149-173,21,34,http://www.mendeley.com/research/different-media-organizational-communication-perceptions-quality-satisfaction,Zinta S.,Byrne,6506563200,60009226,23,15,44,1602,70
89b2a86d-73ba-3c97-b280-765a8278a9b1,2-s2.0-84866155024,10.1002/tqem.21319,Implementing a sustainability management system,journal,2012,"('Robert B.', 'Pojasek')",Environmental Quality Management,83-90,22,18,http://www.mendeley.com/research/implementing-sustainability-management-system,Robert B.,Pojasek,6701516027,107901093,5,9,78,262,23
1de94e15-cd7b-302d-a4a6-40d1c35eea39,2-s2.0-84931009677,10.1080/0951192X.2014.941938,SysML approach for the integration of mechatronics system within PLM systems,journal,2015,"('Houssem', 'Abid')",International Journal of Computer Integrated Manufacturing,972-987,28,14,http://www.mendeley.com/research/sysml-approach-integration-mechatronics-system-within-plm-systems,Houssem,Abid,56021818900,60016253,3,2,2,5,4
55decbbd-0943-3382-9c0c-76903031e720,2-s2.0-84857543980,10.1111/j.1365-2575.2009.00332.x,A socio-cognitive interpretation of the potential effects of downsizing on software quality performance,journal,2010,"('Paul J.', 'Ambrose')",Information Systems Journal,239-265,20,53,http://www.mendeley.com/research/sociocognitive-interpretation-potential-effects-downsizing-software-quality-performance,Paul J.,Ambrose,7006831020,60007034,9,4,11,127,8
1942a469-d159-305b-8392-b9c673aace22,2-s2.0-33947513521,10.1002/asi.20543,"Combining bibliometrics, information retrieval, and relevance theory, part 1: First examples of a synthesis",journal,2007,"('Howard D.', 'White')",Journal of the American Society for Information Science and Technology,535-559,58,35,http://www.mendeley.com/research/combining-bibliometrics-information-retrieval-relevance-theory-part-1-first-examples-synthesis,Howard D.,White,54790591200,60014662,30,17,29,1324,19
f31e726c-488c-34db-a37b-5912c62a26c2,2-s2.0-84928622899,10.1080/00207721.2013.827261,A risk-reduction approach for optimal software release time determination with the delay incurred cost,journal,2015,"('Rui', 'Peng')",International Journal of Systems Science,1628-1637,46,7,http://www.mendeley.com/research/riskreduction-approach-optimal-software-release-time-determination-delay-incurred-cost,Rui,Peng,25722231100,60018273,4,13,96,362,72
29ff8adf-e550-37c0-acbf-1c2ac20a914f,2-s2.0-84903973437,10.1002/asi.23072,Query-performance prediction for effective query routing in domain-specific repositories,journal,2014,"('Surendra', 'Sarnikar')",Journal of the Association for Information Science and Technology,1597-1614,65,8,http://www.mendeley.com/research/queryperformance-prediction-effective-query-routing-domainspecific-repositories,Surendra,Sarnikar,16307837000,60032277,1,7,43,155,36
36241087-6b45-3615-aca8-f02057e82141,,10.3991/ijac.v2i1.265,Combined Community/Content Environments: User Behavior and Attitudes,journal,2009,"('Gisela', 'Granitzer')",International Journal of Advanced Corporate Learning (iJAC),36-41,2,1,http://www.mendeley.com/research/combined-communitycontent-environments-user-behavior-attitudes,,,,,,0,0,0,0
16d3a6d9-425f-3942-9ef6-6a7dcaa0f834,2-s2.0-77952849690,10.1080/01972240903212466,The Internet highway and religious communities: Mapping and contesting spaces in religion-online,journal,2009,"('Pauline Hope', 'Cheong')",Information Society,291-302,25,36,http://www.mendeley.com/research/internet-highway-religious-communities-mapping-contesting-spaces-religiononline,Pauline Hope,Cheong,7004068030,60003892,20,15,43,634,35
6080a04e-4d65-3268-a023-c39225607b28,2-s2.0-84861730538,10.2308/isys-10252,XBRL Implementation: A Field Investigation to Identify Research Opportunities,journal,2012,"('Diane J.', 'Janvrin')",Journal of Information Systems,169-197,26,38,http://www.mendeley.com/research/xbrl-implementation-field-investigation-identify-research-opportunities,Diane J.,Janvrin,23979685600,60004354,18,12,41,297,60
23b051de-e552-3ad5-8314-840a0c5f752e,2-s2.0-75149142991,10.1057/jdg.2009.17,XBRL: Improving transparency and monitoring functions of corporate governance,journal,2009,"('Saeed', 'Roohani')",International Journal of Disclosure and Governance,355-369,6,48,http://www.mendeley.com/research/xbrl-improving-transparency-monitoring-functions-corporate-governance,Saeed,Roohani,6505484012,60017426,18,3,7,35,10
c650dd50-f6cd-3ae4-8f86-2baa2946a6bd,2-s2.0-84959204513,10.1287/isre.2015.0577,How does IT ambidexterity impact organizational agility?,journal,2015,"('One Ki', 'Lee')",Information Systems Research,398-417,26,131,http://www.mendeley.com/research/it-ambidexterity-impact-organizational-agility,One-Ki,Lee,35071407900,60024063,32,7,25,248,22
3636a528-78bb-3a06-9c29-dd33bc51652f,2-s2.0-84925351209,10.3233/IFS-131006,Customer relationship management performance measurement using balanced scorecard and fuzzy analytic network process: The case of MAPNA group,journal,2014,"('Shahideh Nasery', 'Isfahani')",Journal of Intelligent and Fuzzy Systems,377-389,27,11,http://www.mendeley.com/research/customer-relationship-management-performance-measurement-using-balanced-scorecard-fuzzy-analytic-net-2,Shahideh Nasery,Isfahani,56566546300,60016248,3,1,0,3,3
baee2b48-8e24-3a9a-8ca0-1f79b0303827,2-s2.0-33750029050,10.1049/ip-com:20050138,Constant hardware delay in integrated switching elements with multiserver output queues,journal,2006,"('B.', 'De Schepper')",IEE Proceedings: Communications,664-670,153,4,http://www.mendeley.com/research/constant-hardware-delay-integrated-switching-elements-multiserver-output-queues,B.,De Schepper,6603411123,60033316,2,3,13,80,97
eb93dd3f-14e8-3b65-9f4d-e9b35af195c1,2-s2.0-84921066567,10.1007/s10845-013-0757-7,"Uniform formulas for compound siphons, complementary siphons and characteristic vectors in deadlock prevention of flexible manufacturing systems",journal,2013,"('Daniel Yuh', 'Chao')",Journal of Intelligent Manufacturing,13-23,26,7,http://www.mendeley.com/research/uniform-formulas-compound-siphons-complementary-siphons-characteristic-vectors-deadlock-prevention-f,Daniel Yuh,Chao,36955984900,60027018,7,16,118,312,41
9cfac9d5-dc7b-3ca5-a3f0-dcc712918833,2-s2.0-84960332706,10.1080/13698575.2015.1136409,Digital ‘solutions’ to unhealthy lifestyle ‘problems’: the construction of social and personal risks in the development of eCoaches,journal,2016,"('Samantha', 'Adams')","Health, Risk and Society",530-546,17,20,http://www.mendeley.com/research/digital-solutions-unhealthy-lifestyle-problems-construction-social-personal-risks-development-ecoach,Samantha,Adams,56555845000,60017145,1,12,43,438,67
b4615ccc-b48d-3fed-80a8-56ead18a11e4,2-s2.0-67349198888,10.1007/s10479-008-0352-z,On the point for which the sum of the distances to n given points is minimum,journal,2009,"('Frank', 'Plastria')",Annals of Operations Research,Jul-41,167,17,http://www.mendeley.com/research/point-sum-distances-n-given-points-minimum,Frank,Plastria,6701734747,60026810,70,17,87,830,71
22c265b8-a136-3893-898a-1431913ae440,2-s2.0-45449102933,10.1509/jppm.27.1.19,Online Privacy and the Disclosure of Cookie Use: Effects on Consumer Trust and Anticipated Patronage,journal,2008,"('Anthony D', 'Miyazaki')",Journal of Public Policy & Marketing,19-33,27,97,http://www.mendeley.com/research/online-privacy-disclosure-cookie-effects-consumer-trust-anticipated-patronage,Anthony D.,Miyazaki,7201588326,60015206,63,20,34,1908,26
e98262e8-f263-35ed-8d5b-882769e8f899,2-s2.0-84864463738,10.1007/s11149-012-9196-1,Optimal monitoring of credit-based emissions trading under asymmetric information,journal,2012,"('Ian A.', 'MacKenzie')",Journal of Regulatory Economics,180-203,42,7,http://www.mendeley.com/research/optimal-monitoring-creditbased-emissions-trading-under-asymmetric-information,Ian A.,MacKenzie,23485990000,60025858,2,6,16,91,11
415c6ea5-3f97-3433-b284-135b7a22dea3,,10.1080/14783360701601850,Managing a community mental health agency: A Theory of Constraints based framework,journal,2008,"('Mahesh', 'Gupta')",Total Quality Management & Business Excellence,281-294,19,13,http://www.mendeley.com/research/managing-community-mental-health-agency-theory-constraints-based-framework-1,,,,,,0,0,0,0
6d810286-0de6-3963-a779-85174ea55b86,,10.1145/1866739.1866751,Cloud computing privacy concerns on our doorstep,journal,2011,"('Mark D.', 'Ryan')",Communications of the ACM,36,54,349,http://www.mendeley.com/research/cloud-computing-privacy-concerns-doorstep,,,,,,0,0,0,0
f87598bd-4b98-3d43-aaf4-bb6e8bd30161,2-s2.0-43249110525,10.1007/s10257-008-0089-x,Managing the five tensions of IT-enabled decision support in turbulent and high-velocity environments,journal,2008,"('Sven A.', 'Carlsson')",Information Systems and e-Business Management,225-237,6,52,http://www.mendeley.com/research/managing-five-tensions-itenabled-decision-support-turbulent-highvelocity-environments,Sven A.,Carlsson,7102417707,60110628,17,12,77,479,76
476c82a7-a2b6-3f7c-ad94-e77393ee2c7c,2-s2.0-69149108561,10.1145/1536616.1536644,What determines IT spending priorities?,journal,2009,"('Hoon S.', 'Cha')",Communications of the ACM,105,52,24,http://www.mendeley.com/research/determines-it-spending-priorities,Hoon S.,Cha,36779360700,60014170,16,7,11,195,9
5f439574-d594-34c2-8197-c299d2a5caa4,2-s2.0-33847034479,10.1080/00207540600622480,All-zero forecasts for lumpy demand: A factorial study,journal,2007,"('Dean C.', 'Chatfield')",International Journal of Production Research,935-950,45,14,http://www.mendeley.com/research/allzero-forecasts-lumpy-demand-factorial-study,Dean C.,Chatfield,7006891030,60027090,11,12,20,475,9
3ed66d3e-dae7-3ec5-ab3d-ab72de396c45,2-s2.0-77954594812,10.1080/10580530.2010.493825,Aqua: A closed-domain question answering system,journal,2010,"('Maria', 'Vargas-Vera')",Information Systems Management,217-225,27,18,http://www.mendeley.com/research/aqua-closeddomain-question-answering-system,Maria,Vargas-Vera,6505780790,60012113,8,11,47,746,33
28e05004-03e7-37d2-9c1c-023feb6acd85,2-s2.0-39749088056,10.1080/01446190701821802,Integrating grey number and Minkowski distance function into grey relational analysis technique to improve the decision quality under uncertain information,journal,2008,"('Yong Huang', 'Lin')",Construction Management and Economics,115-123,26,6,http://www.mendeley.com/research/integrating-grey-number-minkowski-distance-function-grey-relational-analysis-technique-improve-decis,Yong-Huang,Lin,8918762500,60027709,2,9,20,622,21
f82ae41b-5390-3b36-b6e2-36d1d4c0fbad,2-s2.0-84855684916,10.1377/hlthaff.2011.1317,Value-based purchasing for hospitals,generic,2012,"('Jordan M.', 'VanLare')",Health Affairs,249,31,7,http://www.mendeley.com/research/valuebased-purchasing-hospitals,Jordan M.,VanLare,35787711900,60033281,3,4,7,241,11
018fc678-8391-3548-afa6-66c3e311d3e1,2-s2.0-60849111981,10.1080/10580530802552169,Creativity vs. the law,journal,2009,"('Robert L.', 'Glass')",Information Systems Management,88-89,26,2,http://www.mendeley.com/research/creativity-vs-law,Robert L.,Glass,34770014600,60032987,0,22,256,1704,37
fd72c19a-c5c4-3b88-84a5-41d8a8edda7f,2-s2.0-84904537193,10.1080/00207543.2014.886822,Periodical capacity setting methods for make-to-order multi-machine production systems,journal,2014,"('Klaus', 'Altendorfer')",International Journal of Production Research,4768-4784,52,11,http://www.mendeley.com/research/periodical-capacity-setting-methods-maketoorder-multimachine-production-systems,Klaus,Altendorfer,35168479300,60032193,4,7,24,104,16
df12cfb4-a119-3038-b045-cdb483a45179,2-s2.0-15844429728,10.1007/s10257-003-0024-0,Simple reinforcement learning agents: Pareto beats Nash in an algorithmic game theory study,journal,2005,"('Steven O.', 'Kimbrough')",Information Systems and e-Business Management,19-Jan,3,16,http://www.mendeley.com/research/simple-reinforcement-learning-agents-pareto-beats-nash-algorithmic-game-theory-study,Steven O.,Kimbrough,7006858181,60022452,5,13,105,716,82
3503e7ab-acf2-349b-b68f-9aaf8a94fd77,2-s2.0-52649170314,10.1111/j.1467-8462.2008.00514.x,Are skills shortages a constraint on increasing employment in Australia?,journal,2008,"('Michael', 'Coelli')",Australian Economic Review,310-322,41,8,http://www.mendeley.com/research/skills-shortages-constraint-increasing-employment-australia,Michael,Coelli,25026665300,60026553,4,6,12,122,7
9a35bfae-bddf-3b22-8341-0449fefc2b10,2-s2.0-84943803562,10.3233/IFS-131081,ELECTRE method for multiple attributes decision making problem with hesitant fuzzy information,journal,2015,"('Bo', 'Jin')",Journal of Intelligent and Fuzzy Systems,463-468,29,4,http://www.mendeley.com/research/electre-method-multiple-attributes-decision-making-problem-hesitant-fuzzy-information,Bo,Jin,56898457600,60103975,4,1,0,4,0
9ecd0928-6b14-3daa-83be-8f26cb326fc6,2-s2.0-84889658275,10.7819/rbgn.v15i48.1401,Proposta de artefato para an??lise de caracter??sticas motivacionais do trabalho,journal,2013,"('José Osvaldo', 'De Sordi')",Revista Brasileira de Gestao de Negocios,427-444,15,10,http://www.mendeley.com/research/proposta-artefato-para-anlise-caractersticas-motivacionais-trabalho,José Osvaldo,De Sordi,25645555200,60069326,0,2,22,20,25
